,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
220,Don Mills North,43.745905799999996,-79.352188,Elite Camps,43.745053,-79.354296,Basketball Court
221,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Sorento Restaurant,43.72657509457231,-79.34198930569546,Italian Restaurant
222,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Oomomo,43.72642908913988,-79.34328336099873,Discount Store
223,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Fitness Connection,43.72747286430573,-79.34170684305083,Gym
224,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
225,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Swiss Chalet Rotisserie & Grill,43.7267367878352,-79.34140272120312,Restaurant
226,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
227,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
228,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
229,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
230,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
231,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
232,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
233,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
234,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Real Canadian Superstore,43.722704,-79.337508,Supermarket
235,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,43.722704,-79.337508,Gym
236,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
237,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
238,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
239,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
240,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Harvey's,43.726618141963044,-79.34099700109225,Fast Food Restaurant
241,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
242,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
243,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
244,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Starbucks,43.755703,-79.440483,Coffee Shop
245,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Best for Bride in Toronto,43.755551,-79.437744,Bridal Shop
246,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
247,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
248,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Fast Food Restaurant
249,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
250,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
251,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
252,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
253,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
254,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
255,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
256,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
257,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
258,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
259,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
260,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Sunrise Foods & Catering,43.75517797040956,-79.4416685761199,Grocery Store
261,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Rogers,43.75543769999999,-79.4411542,Video Store
262,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Pet Valu,43.75577786294725,-79.43992119235982,Pet Store
263,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,China Court,43.75578017077131,-79.43743743256304,Chinese Restaurant
264,"Northwood Park, York University",43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
265,"Northwood Park, York University",43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
266,"Northwood Park, York University",43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
267,"Northwood Park, York University",43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
268,"Northwood Park, York University",43.7679803,-79.48726190000001,Falafel Express,43.764187100541214,-79.48912096481943,Falafel Restaurant
269,"Northwood Park, York University",43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
270,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
271,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
272,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Ancaster Park Playground,43.734478418071134,-79.46567250883152,Playground
273,"CFB Toronto, Downsview East",43.737473200000004,-79.46476329999999,Fly By (Bombardier),43.737631678660755,-79.46905639949065,Snack Place
274,Downsview West,43.7390146,-79.5069436,TD Canada Trust,43.740369455302194,-79.51237499713898,Bank
275,Downsview West,43.7390146,-79.5069436,Giltspur Park,43.73572426577187,-79.50782060623169,Park
276,Downsview West,43.7390146,-79.5069436,Win Farm Supermarket,43.739193173128825,-79.51205313205719,Grocery Store
277,Downsview West,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
278,Downsview West,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
279,Downsview Central,43.7284964,-79.49569740000001,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
280,Downsview Central,43.7284964,-79.49569740000001,Blue Sail Energy Solutions,43.7314450238841,-79.49378728866577,Business Service
281,Downsview Central,43.7284964,-79.49569740000001,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
282,Downsview Northwest,43.7616313,-79.52099940000001,No Frills,43.758178,-79.51968,Grocery Store
283,Downsview Northwest,43.7616313,-79.52099940000001,Tim Hortons,43.757604086285156,-79.5188820362091,Coffee Shop
284,Downsview Northwest,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
285,Downsview Northwest,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
286,Victoria Village,43.725882299999995,-79.31557159999998,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
287,Victoria Village,43.725882299999995,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
288,Victoria Village,43.725882299999995,-79.31557159999998,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
289,Victoria Village,43.725882299999995,-79.31557159999998,The Frig,43.72705130603407,-79.31741760908679,French Restaurant
290,Victoria Village,43.725882299999995,-79.31557159999998,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
291,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
292,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
293,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
294,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
295,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
296,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Harvey's,43.71072995920288,-79.30883762217763,Fast Food Restaurant
297,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Nostalgia,43.706832771917064,-79.31178314223835,Café
298,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
299,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
300,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,91 Woodbine Bus (south),43.7076463787027,-79.31380806795836,Bus Line
301,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
302,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
303,Woodbine Heights,43.695343900000005,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
304,Woodbine Heights,43.695343900000005,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
305,Woodbine Heights,43.695343900000005,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
306,Woodbine Heights,43.695343900000005,-79.3183887,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
307,Woodbine Heights,43.695343900000005,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
308,Woodbine Heights,43.695343900000005,-79.3183887,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
309,Woodbine Heights,43.695343900000005,-79.3183887,New Star Video,43.692565,-79.315937,Video Store
310,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
311,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
312,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
313,The Beaches,43.67635739999999,-79.2930312,Glen Stewart Ravine,43.67629984029563,-79.2947841389563,Other Great Outdoors
314,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
315,Leaside,43.7090604,-79.3634517,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
316,Leaside,43.7090604,-79.3634517,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
317,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
318,Leaside,43.7090604,-79.3634517,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
319,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
320,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
321,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.710428911854564,-79.36354706165021,Restaurant
322,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
323,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
324,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604979,-79.35975310254634,Supermarket
325,Leaside,43.7090604,-79.3634517,PetSmart,43.7126819,-79.3626365,Pet Store
326,Leaside,43.7090604,-79.3634517,South St. Burger,43.71051026319384,-79.36158441272885,Burger Joint
327,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
328,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376,Sushi Restaurant
329,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Clothing Store
330,Leaside,43.7090604,-79.3634517,Five Guys,43.70563811973093,-79.36121130859895,Burger Joint
331,Leaside,43.7090604,-79.3634517,Golf Town,43.70940869587626,-79.3623167837894,Sporting Goods Shop
332,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
333,Leaside,43.7090604,-79.3634517,Subway,43.710410108561625,-79.36185814836224,Sandwich Place
334,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
335,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.711620471105384,-79.36354860663414,Bank
336,Leaside,43.7090604,-79.3634517,Starbucks,43.706564,-79.359591,Coffee Shop
337,Leaside,43.7090604,-79.3634517,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
338,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
339,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
340,Leaside,43.7090604,-79.3634517,HMV,43.71038328163296,-79.36134359798871,Record Shop
341,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
342,Leaside,43.7090604,-79.3634517,Best Buy,43.709255121223215,-79.36168044805527,Electronics Store
343,Leaside,43.7090604,-79.3634517,Sport Chek,43.70985360457569,-79.36045518457757,Sporting Goods Shop
344,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
345,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
346,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
347,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
348,Thorncliffe Park,43.7053689,-79.34937190000001,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
349,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
350,Thorncliffe Park,43.7053689,-79.34937190000001,Fit4Less,43.705689,-79.346018,Gym
351,Thorncliffe Park,43.7053689,-79.34937190000001,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
352,Thorncliffe Park,43.7053689,-79.34937190000001,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
353,Thorncliffe Park,43.7053689,-79.34937190000001,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
354,Thorncliffe Park,43.7053689,-79.34937190000001,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
355,Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
356,Thorncliffe Park,43.7053689,-79.34937190000001,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
357,Thorncliffe Park,43.7053689,-79.34937190000001,Petro-Canada,43.704058,-79.348094,Gas Station
358,Thorncliffe Park,43.7053689,-79.34937190000001,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
359,Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
360,Thorncliffe Park,43.7053689,-79.34937190000001,A&W Canada,43.706275,-79.34467,Burger Joint
361,Thorncliffe Park,43.7053689,-79.34937190000001,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
362,Thorncliffe Park,43.7053689,-79.34937190000001,TD Canada Trust,43.7063562,-79.3456426,Bank
363,Thorncliffe Park,43.7053689,-79.34937190000001,Mayfair Homes,43.70556,-79.35054,Housing Development
364,Thorncliffe Park,43.7053689,-79.34937190000001,Quiznos,43.705887244788975,-79.34702342783567,Sandwich Place
365,Thorncliffe Park,43.7053689,-79.34937190000001,Dollarama,43.705689,-79.346018,Discount Store
366,Thorncliffe Park,43.7053689,-79.34937190000001,Leaside park,43.70217669622919,-79.35137675914693,Park
367,East Toronto,43.685347,-79.3381065,Aldwych Park,43.68490095564762,-79.34109075059628,Park
368,East Toronto,43.685347,-79.3381065,Danforth & Jones,43.684351653891696,-79.33479207124671,Intersection
369,East Toronto,43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park
370,East Toronto,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
371,East Toronto,43.685347,-79.3381065,The Red Rocket,43.68804803553563,-79.33327372317169,Coffee Shop
